mr,param,original,transformed,difference,percent_change,passed,range_change,range_percent_change,range_passed,severity,status,sample_id,expected_behavior,actual_behavior,epsilon
ContrastRelation,0.1,-1.6362489461898804,-1.6362718343734741,2.288818359375e-05,0.0013988195169721289,True,0.0002865791320800781,0.01751438603542186,True,2.288818359375e-05,PASS,5,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,1.075,-1.6362489461898804,-1.6362782716751099,2.9325485229492188e-05,0.00179223750612054,True,0.0002865791320800781,0.01751438603542186,True,2.9325485229492188e-05,PASS,5,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,2.05,-1.6362489461898804,-1.6362385749816895,1.0371208190917969e-05,0.0006338400936279959,True,0.0002865791320800781,0.01751438603542186,True,1.0371208190917969e-05,PASS,5,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,3.025,-1.6362489461898804,-1.6361182928085327,0.00013065338134765625,0.007984928076049235,True,0.0002865791320800781,0.01751438603542186,True,0.00013065338134765625,PASS,5,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,4.0,-1.6362489461898804,-1.6359916925430298,0.00025725364685058594,0.015722148529301323,True,0.0002865791320800781,0.01751438603542186,True,0.00025725364685058594,PASS,5,Contrast change should not significantly affect output.,Consistent,0.01
DarkVisibilityRelation,0.05,-1.6362489461898804,-1.6351861953735352,0.0010627508163452148,0.06495039580107566,True,0.0012912750244140625,0.07891673441584426,True,0.0010627508163452148,PASS,5,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.4125,-1.6362489461898804,-1.6349722146987915,0.0012767314910888672,0.07802790118110155,True,0.0012912750244140625,0.07891673441584426,True,0.0012767314910888672,PASS,5,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.775,-1.6362489461898804,-1.635939598083496,0.00030934810638427734,0.018905920034076425,True,0.0012912750244140625,0.07891673441584426,True,0.00030934810638427734,PASS,5,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,1.1375,-1.6362489461898804,-1.6362634897232056,1.4543533325195312e-05,0.0008888332347427068,True,0.0012912750244140625,0.07891673441584426,True,1.4543533325195312e-05,PASS,5,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,1.5,-1.6362489461898804,-1.6362614631652832,1.2516975402832031e-05,0.0007649794233441329,True,0.0012912750244140625,0.07891673441584426,True,1.2516975402832031e-05,PASS,5,Output should not change drastically under visibility degradation.,Consistent,0.01
DustRelation,0.0,-1.6362489461898804,-1.6362489461898804,0.0,0.0,True,0.00022232532501220703,0.013587491662255313,True,0.0,PASS,5,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,0.375,-1.6362489461898804,-1.6362099647521973,3.898143768310547e-05,0.0023823644898431566,True,0.00022232532501220703,0.013587491662255313,True,3.898143768310547e-05,PASS,5,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,0.75,-1.6362489461898804,-1.6361815929412842,6.73532485961914e-05,0.004116317849423191,True,0.00022232532501220703,0.013587491662255313,True,6.73532485961914e-05,PASS,5,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,1.125,-1.6362489461898804,-1.6360266208648682,0.00022232532501220703,0.013587491662255313,True,0.00022232532501220703,0.013587491662255313,True,0.00022232532501220703,PASS,5,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,1.5,-1.6362489461898804,-1.6360982656478882,0.0001506805419921875,0.009208895153399848,True,0.00022232532501220703,0.013587491662255313,True,0.0001506805419921875,PASS,5,Dust should not significantly affect prediction.,Consistent,0.01
FogRelation,0.0,-1.6362489461898804,-1.6360489130020142,0.00020003318786621094,0.012225099736871,True,0.0013592243194580078,0.08306947985685527,True,0.00020003318786621094,PASS,5,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,0.375,-1.6362489461898804,-1.6357697248458862,0.0004792213439941406,0.029287783636603944,True,0.0013592243194580078,0.08306947985685527,True,0.0004792213439941406,PASS,5,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,0.75,-1.6362489461898804,-1.635432481765747,0.0008164644241333008,0.04989851495699016,True,0.0013592243194580078,0.08306947985685527,True,0.0008164644241333008,PASS,5,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,1.125,-1.6362489461898804,-1.6350655555725098,0.0011833906173706055,0.07232334033844959,True,0.0013592243194580078,0.08306947985685527,True,0.0011833906173706055,PASS,5,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,1.5,-1.6362489461898804,-1.6346896886825562,0.0015592575073242188,0.09529457959372627,True,0.0013592243194580078,0.08306947985685527,True,0.0015592575073242188,PASS,5,Fog should not significantly affect prediction.,Consistent,0.01
HazeRelation,0.0,-1.6362489461898804,-1.6362489461898804,0.0,0.0,True,0.003663301467895508,0.22388397789871622,True,0.0,PASS,5,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,0.375,-1.6362489461898804,-1.6353466510772705,0.0009022951126098633,0.05514408814563564,True,0.003663301467895508,0.22388397789871622,True,0.0009022951126098633,PASS,5,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,0.75,-1.6362489461898804,-1.6344257593154907,0.0018231868743896484,0.11142471714881114,True,0.003663301467895508,0.22388397789871622,True,0.0018231868743896484,PASS,5,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,1.125,-1.6362489461898804,-1.6335086822509766,0.0027402639389038086,0.16747220956582462,True,0.003663301467895508,0.22388397789871622,True,0.0027402639389038086,PASS,5,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,1.5,-1.6362489461898804,-1.6325856447219849,0.003663301467895508,0.22388397789871622,True,0.003663301467895508,0.22388397789871622,True,0.003663301467895508,PASS,5,Haze should not significantly affect prediction.,Consistent,0.01
NoiseRelation,0.0,-1.6362489461898804,-1.636286735534668,3.7789344787597656e-05,0.002309509306667525,True,0.0014529228210449219,0.08879589725445992,True,3.7789344787597656e-05,PASS,5,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,37.5,-1.6362489461898804,-1.63590669631958,0.00034224987030029297,0.020916723089723862,True,0.0014529228210449219,0.08879589725445992,True,0.00034224987030029297,PASS,5,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,75.0,-1.6362489461898804,-1.634833812713623,0.0014151334762573242,0.0864863879477924,True,0.0014529228210449219,0.08879589725445992,True,0.0014151334762573242,PASS,5,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,112.5,-1.6362489461898804,-1.635191559791565,0.0010573863983154297,0.06462254747678532,True,0.0014529228210449219,0.08879589725445992,True,0.0010573863983154297,PASS,5,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,150.0,-1.6362489461898804,-1.634946346282959,0.0013025999069213867,0.07960885865601276,True,0.0014529228210449219,0.08879589725445992,True,0.0013025999069213867,PASS,5,Noise should not significantly affect prediction.,Consistent,0.01
RainRelation,0.0,-1.6362489461898804,-1.6362489461898804,0.0,0.0,True,0.0025839805603027344,0.15792089505149928,True,0.0,PASS,5,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,0.375,-1.6362489461898804,-1.635860800743103,0.00038814544677734375,0.023721647641985682,True,0.0025839805603027344,0.15792089505149928,True,0.00038814544677734375,PASS,5,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,0.75,-1.6362489461898804,-1.6336649656295776,0.0025839805603027344,0.15792089505149928,True,0.0025839805603027344,0.15792089505149928,True,0.0025839805603027344,PASS,5,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,1.125,-1.6362489461898804,-1.6344177722930908,0.0018311738967895508,0.11191284687608787,True,0.0025839805603027344,0.15792089505149928,True,0.0018311738967895508,PASS,5,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,1.5,-1.6362489461898804,-1.6347469091415405,0.0015020370483398438,0.09179753080129595,True,0.0025839805603027344,0.15792089505149928,True,0.0015020370483398438,PASS,5,Rain should not significantly affect prediction.,Consistent,0.01
RotationRelation,-60.0,-1.6362489461898804,-1.6350010633468628,0.0012478828430175781,0.07626480574825127,True,0.0029964447021484375,0.18312878843026786,True,0.0012478828430175781,PASS,5,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,-30.0,-1.6362489461898804,-1.6356269121170044,0.0006220340728759766,0.03801583458104463,True,0.0029964447021484375,0.18312878843026786,True,0.0006220340728759766,PASS,5,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,0.0,-1.6362489461898804,-1.6362497806549072,8.344650268554688e-07,5.0998628222942195e-05,True,0.0029964447021484375,0.18312878843026786,True,8.344650268554688e-07,PASS,5,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,30.0,-1.6362489461898804,-1.6355278491973877,0.0007210969924926758,0.04407010030293962,True,0.0029964447021484375,0.18312878843026786,True,0.0007210969924926758,PASS,5,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,60.0,-1.6362489461898804,-1.6332533359527588,0.002995610237121582,0.1830777898020449,True,0.0029964447021484375,0.18312878843026786,True,0.002995610237121582,PASS,5,Small rotation should not significantly change output.,Consistent,0.01
SandstormRelation,0.0,-1.6362489461898804,-1.6361349821090698,0.00011396408081054688,0.006964955511590391,True,0.0017009973526000977,0.10395706087330887,True,0.00011396408081054688,PASS,5,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,0.375,-1.6362489461898804,-1.6356065273284912,0.0006424188613891602,0.03926165821334793,True,0.0017009973526000977,0.10395706087330887,True,0.0006424188613891602,PASS,5,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,0.75,-1.6362489461898804,-1.635093331336975,0.0011556148529052734,0.07062581457045737,True,0.0017009973526000977,0.10395706087330887,True,0.0011556148529052734,PASS,5,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,1.125,-1.6362489461898804,-1.6346291303634644,0.0016198158264160156,0.09899562289904837,True,0.0017009973526000977,0.10395706087330887,True,0.0016198158264160156,PASS,5,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,1.5,-1.6362489461898804,-1.6344339847564697,0.0018149614334106445,0.11092201638489926,True,0.0017009973526000977,0.10395706087330887,True,0.0018149614334106445,PASS,5,Sandstorm should not significantly affect prediction.,Consistent,0.01
SmokeRelation,0.0,-1.6362489461898804,-1.6362489461898804,0.0,0.0,True,0.00866246223449707,0.5294094740640454,True,0.0,PASS,5,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,0.375,-1.6362489461898804,-1.6376078128814697,0.0013588666915893555,0.08304762330190259,True,0.00866246223449707,0.5294094740640454,True,0.0013588666915893555,PASS,5,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,0.75,-1.6362489461898804,-1.633209228515625,0.003039717674255371,0.18577343157954326,True,0.00866246223449707,0.5294094740640454,True,0.003039717674255371,PASS,5,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,1.125,-1.6362489461898804,-1.6316683292388916,0.0045806169509887695,0.27994604135236484,True,0.00866246223449707,0.5294094740640454,True,0.0045806169509887695,PASS,5,Smoke should not significantly affect prediction.,Consistent,0.01
SmokeRelation,1.5,-1.6362489461898804,-1.6289453506469727,0.007303595542907715,0.44636185076214274,False,0.00866246223449707,0.5294094740640454,True,0.007303595542907715,FAIL,5,Smoke should not significantly affect prediction.,Violation,0.01
SnowRelation,0.0,-1.6362489461898804,-1.6362489461898804,0.0,0.0,True,0.0009760856628417969,0.05965382398420724,True,0.0,PASS,5,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,0.375,-1.6362489461898804,-1.6360268592834473,0.00022208690643310547,0.013572920625620186,True,0.0009760856628417969,0.05965382398420724,True,0.00022208690643310547,PASS,5,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,0.75,-1.6362489461898804,-1.6361881494522095,6.079673767089844e-05,0.003715614341957217,True,0.0009760856628417969,0.05965382398420724,True,6.079673767089844e-05,PASS,5,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,1.125,-1.6362489461898804,-1.6354855298995972,0.0007634162902832031,0.046656459305674546,True,0.0009760856628417969,0.05965382398420724,True,0.0007634162902832031,PASS,5,Snow should not significantly affect prediction.,Consistent,0.01
SnowRelation,1.5,-1.6362489461898804,-1.6352728605270386,0.0009760856628417969,0.05965382398420724,True,0.0009760856628417969,0.05965382398420724,True,0.0009760856628417969,PASS,5,Snow should not significantly affect prediction.,Consistent,0.01
TranslationRelation,0.0,-1.6362489461898804,-1.6363056898117065,5.6743621826171875e-05,0.003467906719160069,True,0.0011191368103027344,0.06839644596528305,True,5.6743621826171875e-05,PASS,5,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,20.0,-1.6362489461898804,-1.636620044708252,0.00037109851837158203,0.022679818522574148,True,0.0011191368103027344,0.06839644596528305,True,0.00037109851837158203,PASS,5,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,40.0,-1.6362489461898804,-1.6358152627944946,0.0004336833953857422,0.026504715639294817,True,0.0011191368103027344,0.06839644596528305,True,0.0004336833953857422,PASS,5,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,60.0,-1.6362489461898804,-1.6355009078979492,0.0007480382919311523,0.0457166274427089,True,0.0011191368103027344,0.06839644596528305,True,0.0007480382919311523,PASS,5,Small translation should preserve prediction consistency.,Consistent,0.01
TranslationRelation,80.0,-1.6362489461898804,-1.6365095376968384,0.0002605915069580078,0.01592614304219309,True,0.0011191368103027344,0.06839644596528305,True,0.0002605915069580078,PASS,5,Small translation should preserve prediction consistency.,Consistent,0.01
DarkVisibilityRelation,0.05,-1.6362489461898804,-1.6358563899993896,0.00039255619049072266,0.02399121181973552,True,0.007785320281982422,0.4758026302834156,True,0.00039255619049072266,PASS,5,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.4125,-1.6362489461898804,-1.6328481435775757,0.0034008026123046875,0.20784126656344212,True,0.007785320281982422,0.4758026302834156,True,0.0034008026123046875,PASS,5,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.775,-1.6362489461898804,-1.6299270391464233,0.006321907043457031,0.3863656074170101,False,0.007785320281982422,0.4758026302834156,True,0.006321907043457031,FAIL,5,Output should not change drastically under visibility degradation.,Violation,0.01
DarkVisibilityRelation,1.1375,-1.6362489461898804,-1.6280968189239502,0.008152127265930176,0.49822017014655745,False,0.007785320281982422,0.4758026302834156,True,0.008152127265930176,FAIL,5,Output should not change drastically under visibility degradation.,Violation,0.01
DarkVisibilityRelation,1.5,-1.6362489461898804,-1.6280710697174072,0.008177876472473145,0.49979384210315103,False,0.007785320281982422,0.4758026302834156,True,0.008177876472473145,FAIL,5,Output should not change drastically under visibility degradation.,Violation,0.01
TemporalSmoothnessRelation,0.0,-1.630487322807312,-1.63059401512146,0.00010669231414794922,0.0,True,,,,0.00010669231414794922,PASS,5,Predictions should change smoothly across consecutive frames.,Consistent,0.01
BlurRelation,1.0,-1.6347743272781372,-1.6351652145385742,0.0003908872604370117,0.0239107633883752,True,0.0006144046783447266,0.037583432297555903,True,0.0003908872604370117,PASS,6,Blur should not significantly change output.,Consistent,0.01
BlurRelation,8.5,-1.6347743272781372,-1.6347452402114868,2.9087066650390625e-05,0.001779269980714715,True,0.0006144046783447266,0.037583432297555903,True,2.9087066650390625e-05,PASS,6,Blur should not significantly change output.,Consistent,0.01
BlurRelation,16.0,-1.6347743272781372,-1.6346890926361084,8.52346420288086e-05,0.005213844410700906,True,0.0006144046783447266,0.037583432297555903,True,8.52346420288086e-05,PASS,6,Blur should not significantly change output.,Consistent,0.01
BlurRelation,23.5,-1.6347743272781372,-1.6347129344940186,6.139278411865234e-05,0.0037554263937216313,True,0.0006144046783447266,0.037583432297555903,True,6.139278411865234e-05,PASS,6,Blur should not significantly change output.,Consistent,0.01
BlurRelation,31.0,-1.6347743272781372,-1.6345508098602295,0.00022351741790771484,0.013672668909180697,True,0.0006144046783447266,0.037583432297555903,True,0.00022351741790771484,PASS,6,Blur should not significantly change output.,Consistent,0.01
BrightnessRelation,0.1,-1.6347743272781372,-1.637133002281189,0.002358675003051758,0.14428129441975962,True,0.0057991743087768555,0.3547383063599538,True,0.002358675003051758,PASS,6,Output should remain approximately same under localized brightness change.,Consistent,0.01
BrightnessRelation,0.825,-1.6347743272781372,-1.6344135999679565,0.00036072731018066406,0.022065864596896422,True,0.0057991743087768555,0.3547383063599538,True,0.00036072731018066406,PASS,6,Output should remain approximately same under localized brightness change.,Consistent,0.01
BrightnessRelation,1.55,-1.6347743272781372,-1.6340069770812988,0.0007673501968383789,0.04693918387647795,True,0.0057991743087768555,0.3547383063599538,True,0.0007673501968383789,PASS,6,Output should remain approximately same under localized brightness change.,Consistent,0.01
BrightnessRelation,2.275,-1.6347743272781372,-1.6398061513900757,0.0050318241119384766,0.30779912248347585,False,0.0057991743087768555,0.3547383063599538,True,0.0050318241119384766,FAIL,6,Output should remain approximately same under localized brightness change.,Violation,0.01
BrightnessRelation,3.0,-1.6347743272781372,-1.6343568563461304,0.00041747093200683594,0.025536899477307095,True,0.0057991743087768555,0.3547383063599538,True,0.00041747093200683594,PASS,6,Output should remain approximately same under localized brightness change.,Consistent,0.01
CompositeRelation,0.1,-1.6347743272781372,-1.6349120140075684,0.00013768672943115234,0.00842236404805531,True,0.003129124641418457,0.19141007263844487,True,0.00013768672943115234,PASS,6,Prediction should remain approximately consistent under composite transformations.,Consistent,0.01
CompositeRelation,0.44999999999999996,-1.6347743272781372,-1.6346197128295898,0.00015461444854736328,0.009457840840110594,True,0.003129124641418457,0.19141007263844487,True,0.00015461444854736328,PASS,6,Prediction should remain approximately consistent under composite transformations.,Consistent,0.01
CompositeRelation,0.7999999999999999,-1.6347743272781372,-1.6348185539245605,4.4226646423339844e-05,0.002705365421496554,True,0.003129124641418457,0.19141007263844487,True,4.4226646423339844e-05,PASS,6,Prediction should remain approximately consistent under composite transformations.,Consistent,0.01
CompositeRelation,1.15,-1.6347743272781372,-1.6377488374710083,0.0029745101928710938,0.18195223179833425,True,0.003129124641418457,0.19141007263844487,True,0.0029745101928710938,PASS,6,Prediction should remain approximately consistent under composite transformations.,Consistent,0.01
CompositeRelation,1.5,-1.6347743272781372,-1.6354196071624756,0.0006452798843383789,0.03947208362954406,True,0.003129124641418457,0.19141007263844487,True,0.0006452798843383789,PASS,6,Prediction should remain approximately consistent under composite transformations.,Consistent,0.01
ContrastRelation,0.1,-1.6347743272781372,-1.6348779201507568,0.0001035928726196289,0.006336826283774947,True,0.0002435445785522461,0.014897740043443288,True,0.0001035928726196289,PASS,6,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,1.075,-1.6347743272781372,-1.634824514389038,5.0187110900878906e-05,0.0030699699257413725,True,0.0002435445785522461,0.014897740043443288,True,5.0187110900878906e-05,PASS,6,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,2.05,-1.6347743272781372,-1.6350680589675903,0.000293731689453125,0.017967709969184658,True,0.0002435445785522461,0.014897740043443288,True,0.000293731689453125,PASS,6,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,3.025,-1.6347743272781372,-1.6350489854812622,0.000274658203125,0.01680097555560124,True,0.0002435445785522461,0.014897740043443288,True,0.000274658203125,PASS,6,Contrast change should not significantly affect output.,Consistent,0.01
ContrastRelation,4.0,-1.6347743272781372,-1.6349589824676514,0.00018465518951416016,0.01129544754150448,True,0.0002435445785522461,0.014897740043443288,True,0.00018465518951416016,PASS,6,Contrast change should not significantly affect output.,Consistent,0.01
DarkVisibilityRelation,0.05,-1.6347743272781372,-1.6358169317245483,0.0010426044464111328,0.06377661988250366,True,0.001031041145324707,0.06306928714426872,True,0.0010426044464111328,PASS,6,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.4125,-1.6347743272781372,-1.6356714963912964,0.0008971691131591797,0.0548802699789301,True,0.001031041145324707,0.06306928714426872,True,0.0008971691131591797,PASS,6,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,0.775,-1.6347743272781372,-1.6348739862442017,9.965896606445312e-05,0.006096187310973367,True,0.001031041145324707,0.06306928714426872,True,9.965896606445312e-05,PASS,6,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,1.1375,-1.6347743272781372,-1.6347928047180176,1.8477439880371094e-05,0.0011302739631589376,True,0.001031041145324707,0.06306928714426872,True,1.8477439880371094e-05,PASS,6,Output should not change drastically under visibility degradation.,Consistent,0.01
DarkVisibilityRelation,1.5,-1.6347743272781372,-1.6347858905792236,1.1563301086425781e-05,0.0007073327382349481,True,0.001031041145324707,0.06306928714426872,True,1.1563301086425781e-05,PASS,6,Output should not change drastically under visibility degradation.,Consistent,0.01
DustRelation,0.0,-1.6347743272781372,-1.6347743272781372,0.0,0.0,True,0.00045812129974365234,0.028023502196256756,True,0.0,PASS,6,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,0.375,-1.6347743272781372,-1.6348544359207153,8.0108642578125e-05,0.004900284537050362,True,0.00045812129974365234,0.028023502196256756,True,8.0108642578125e-05,PASS,6,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,0.75,-1.6347743272781372,-1.6343963146209717,0.00037801265716552734,0.023123217659206392,True,0.00045812129974365234,0.028023502196256756,True,0.00037801265716552734,PASS,6,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,1.125,-1.6347743272781372,-1.6347389221191406,3.540515899658203e-05,0.0021657507552142225,True,0.00045812129974365234,0.028023502196256756,True,3.540515899658203e-05,PASS,6,Dust should not significantly affect prediction.,Consistent,0.01
DustRelation,1.5,-1.6347743272781372,-1.6347826719284058,8.344650268554688e-06,0.000510446305942746,True,0.00045812129974365234,0.028023502196256756,True,8.344650268554688e-06,PASS,6,Dust should not significantly affect prediction.,Consistent,0.01
FogRelation,0.0,-1.6347743272781372,-1.6346174478530884,0.00015687942504882812,0.009596390551723625,True,0.00042831897735595703,0.026200479675032667,True,0.00015687942504882812,PASS,6,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,0.375,-1.6347743272781372,-1.6349601745605469,0.00018584728240966797,0.011368368442353444,True,0.00042831897735595703,0.026200479675032667,True,0.00018584728240966797,PASS,6,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,0.75,-1.6347743272781372,-1.6350457668304443,0.0002714395523071289,0.01660408912330904,True,0.00042831897735595703,0.026200479675032667,True,0.0002714395523071289,PASS,6,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,1.125,-1.6347743272781372,-1.634967565536499,0.0001932382583618164,0.011820478027617019,True,0.00042831897735595703,0.026200479675032667,True,0.0001932382583618164,PASS,6,Fog should not significantly affect prediction.,Consistent,0.01
FogRelation,1.5,-1.6347743272781372,-1.6347880363464355,1.3709068298339844e-05,0.0008385903597630827,True,0.00042831897735595703,0.026200479675032667,True,1.3709068298339844e-05,PASS,6,Fog should not significantly affect prediction.,Consistent,0.01
HazeRelation,0.0,-1.6347743272781372,-1.6347743272781372,0.0,0.0,True,0.002998828887939453,0.18343981817565314,True,0.0,PASS,6,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,0.375,-1.6347743272781372,-1.634037733078003,0.0007365942001342773,0.04505782463457468,True,0.002998828887939453,0.18343981817565314,True,0.0007365942001342773,PASS,6,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,0.75,-1.6347743272781372,-1.6332813501358032,0.0014929771423339844,0.09132613622324216,True,0.002998828887939453,0.18343981817565314,True,0.0014929771423339844,PASS,6,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,1.125,-1.6347743272781372,-1.6325314044952393,0.0022429227828979492,0.13720067494732524,True,0.002998828887939453,0.18343981817565314,True,0.0022429227828979492,PASS,6,Haze should not significantly affect prediction.,Consistent,0.01
HazeRelation,1.5,-1.6347743272781372,-1.6317754983901978,0.002998828887939453,0.18343981817565314,True,0.002998828887939453,0.18343981817565314,True,0.002998828887939453,PASS,6,Haze should not significantly affect prediction.,Consistent,0.01
NoiseRelation,0.0,-1.6347743272781372,-1.6347600221633911,1.430511474609375e-05,0.0008750508101875647,True,0.001834869384765625,0.11223985058672495,True,1.430511474609375e-05,PASS,6,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,37.5,-1.6347743272781372,-1.6341992616653442,0.0005750656127929688,0.035177042569540094,True,0.001834869384765625,0.11223985058672495,True,0.0005750656127929688,PASS,6,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,75.0,-1.6347743272781372,-1.6342296600341797,0.0005446672439575195,0.03331755959789152,True,0.001834869384765625,0.11223985058672495,True,0.0005446672439575195,PASS,6,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,112.5,-1.6347743272781372,-1.634229302406311,0.0005450248718261719,0.033339435868146215,True,0.001834869384765625,0.11223985058672495,True,0.0005450248718261719,PASS,6,Noise should not significantly affect prediction.,Consistent,0.01
NoiseRelation,150.0,-1.6347743272781372,-1.6329251527786255,0.0018491744995117188,0.11311490139691252,True,0.001834869384765625,0.11223985058672495,True,0.0018491744995117188,PASS,6,Noise should not significantly affect prediction.,Consistent,0.01
RainRelation,0.0,-1.6347743272781372,-1.6347743272781372,0.0,0.0,True,0.00173187255859375,0.1059394847533745,True,0.0,PASS,6,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,0.375,-1.6347743272781372,-1.6360429525375366,0.001268625259399414,0.07760242268346719,True,0.00173187255859375,0.1059394847533745,True,0.001268625259399414,PASS,6,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,0.75,-1.6347743272781372,-1.6357656717300415,0.0009913444519042969,0.06064102114599823,True,0.00173187255859375,0.1059394847533745,True,0.0009913444519042969,PASS,6,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,1.125,-1.6347743272781372,-1.6351895332336426,0.0004152059555053711,0.02539834976569406,True,0.00173187255859375,0.1059394847533745,True,0.0004152059555053711,PASS,6,Rain should not significantly affect prediction.,Consistent,0.01
RainRelation,1.5,-1.6347743272781372,-1.6343110799789429,0.00046324729919433594,0.0283370620699073,True,0.00173187255859375,0.1059394847533745,True,0.00046324729919433594,PASS,6,Rain should not significantly affect prediction.,Consistent,0.01
RotationRelation,-60.0,-1.6347743272781372,-1.6328624486923218,0.0019118785858154297,0.116950540781568,True,0.0027365684509277344,0.1673972199888811,True,0.0019118785858154297,PASS,6,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,-30.0,-1.6347743272781372,-1.6343547105789185,0.00041961669921875,0.02566815709883523,True,0.0027365684509277344,0.1673972199888811,True,0.00041961669921875,PASS,6,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,0.0,-1.6347743272781372,-1.6347743272781372,0.0,0.0,True,0.0027365684509277344,0.1673972199888811,True,0.0,PASS,6,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,30.0,-1.6347743272781372,-1.6354275941848755,0.0006532669067382812,0.03996065366523212,True,0.0027365684509277344,0.1673972199888811,True,0.0006532669067382812,PASS,6,Small rotation should not significantly change output.,Consistent,0.01
RotationRelation,60.0,-1.6347743272781372,-1.6355990171432495,0.0008246898651123047,0.0504466792073131,True,0.0027365684509277344,0.1673972199888811,True,0.0008246898651123047,PASS,6,Small rotation should not significantly change output.,Consistent,0.01
SandstormRelation,0.0,-1.6347743272781372,-1.6346609592437744,0.00011336803436279297,0.0069347776707364495,True,0.00045943260192871094,0.028103715187190615,True,0.00011336803436279297,PASS,6,Sandstorm should not significantly affect prediction.,Consistent,0.01
SandstormRelation,0.375,-1.6347743272781372,-1.6345449686050415,0.00022935867309570312,0.014029981323340619,True,0.00045943260192871094,0.028103715187190615,True,0.00022935867309570312,PASS,6,Sandstorm should not significantly affect prediction.,Consistent,0.01
